GUID,Make,Model,Mileage,Price,First Registration,Fuel Type,Seller
f67bc3ec-23c2-4371-b530-14e7e97cca06,volkswagen,touran,"234,000 km","€ 4,950.-",10/2009,Diesel,Quality Cars Zaventem
369c4f80-6d3d-4810-b1c6-5e688ce1ccfc,volkswagen,golf gte,"25,900 km","€ 25,900.-",05/2021,Electric/Gasoline,Auto Spinea Spa
d6bf516b-1971-4211-823e-473360d74f5e,volkswagen,tiguan,"225,839 km","€ 14,999.-",07/2018,Gasoline,Pieterson Auto's B.V.
8bc3bcd1-cbf6-4d33-9524-8604a5035244,volkswagen,taigo,"5,000 km","€ 19,990.-",04/2023,Gasoline,Autogrifone Srl
7c42bf79-cc5e-4343-b646-e8c0f48fd642,volkswagen,id.4,"55,437 km","€ 30,990.-",12/2021,Electric,Ellicars
b90e8584-fac8-4e88-bbef-983f9c0c9296,volkswagen,t-roc,"2,971 km","€ 31,990.-",06/2023,Gasoline,click2move by Declerc
83fafe4a-ca04-4083-b234-9cae58e570f2,volkswagen,golf gti,"68,672 km","€ 24,590.-",12/2019,Gasoline,VHG Rittersbacher GmbH
ba832e2a-10ff-4458-9416-e23d5176ddf6,volkswagen,passat variant,"137,197 km","€ 15,900.-",09/2015,Electric/Gasoline,Autobedrijf H.Brandsen B.V.
878de6bc-e2d3-4c19-8acc-ded0f36189bf,volkswagen,up!,"51,340 km","€ 12,599.-",01/2022,Gasoline,Autohero België
16b6e715-55e3-4aca-8182-4123c4a743f9,volkswagen,tiguan,"5,700 km","€ 27,840.-",11/2023,Diesel,Maschek Automobile GmbH Co. KG
55b20a77-6617-4dcb-825b-569d06a8ab63,volkswagen,t-cross,"12,981 km","€ 18,880.-",07/2021,Gasoline,Autohaus J. Wiest+Söhne GmbH
9aca985a-a4c4-44c0-b486-d75e9c066031,volkswagen,t-cross,"23,214 km","€ 16,900.-",09/2019,Gasoline,Martignoni Srl
55b20a77-6617-4dcb-825b-569d06a8ab63,volkswagen,t-cross,"12,981 km","€ 18,880.-",07/2021,Gasoline,Autohaus J. Wiest+Söhne GmbH
d4feaa7e-e3b3-423e-a5d2-7f49fc8785c0,volkswagen,polo,"89,145 km","€ 9,499.-",08/2014,Gasoline,Limit Auto's
51457f20-46ab-438c-87d9-696140f038f7,volkswagen,arteon,"37,000 km","€ 32,890.-",03/2021,Diesel,Kale Automobile GmbH
2aeb7c7d-285f-4623-bc6a-991536f72501,volkswagen,polo,"148,586 km","€ 14,445.-",08/2019,Gasoline,Autocentrum Brabant Waalwijk
8db43118-bd13-4d16-8325-91b86d484731,volkswagen,polo gti,"65,132 km","€ 20,995.-",10/2019,Gasoline,Haak & Jansen Occasions
eb712831-7baa-4d47-ac94-d2caff72f4d9,volkswagen,t-cross,"29,299 km","€ 18,350.-",02/2020,Gasoline,Autorigoldi Spa
fb30a67e-e6c3-4818-85b0-7b3228f1ed98,volkswagen,tiguan allspace,"51,750 km","€ 31,990.-",05/2021,Diesel,Car drive
e6e48f47-1e58-4d88-a49b-b4c5c6faf708,volkswagen,t-roc,"71,900 km","€ 17,955.-",09/2021,Gasoline,Walter Schneider GmbH & Co. KG
2b825a74-95f8-453a-8b2e-d57ef75d451c,volkswagen,polo,"109,000 km","€ 13,890.-",04/2017,Gasoline,Gebr. Gieraths GmbH
e557340c-8ba3-4d52-92b5-061d481df2ea,volkswagen,polo,"120,724 km","€ 8,750.-",11/2014,Gasoline,Auto Franken
fb776b84-dcaf-4eb6-8e68-e1939aad79c3,volkswagen,golf,"115,000 km","€ 7,300.-",03/2011,Gasoline,GT Car di Tortorici Giuseppe
abd67533-c66b-4964-827c-9b63e0c4f5ef,volkswagen,golf,"159,000 km","€ 10,200.-",06/2015,Gasoline,Autopartner Gebrauchtwagen
7771793f-03dd-4c89-bf08-16cc96aa43f5,volkswagen,tiguan,"20,607 km","€ 13,499.-",08/2011,Gasoline,Auto Fair
6e5a4236-f460-4932-920a-828e0f8ba47b,volkswagen,tiguan,"84,000 km","€ 18,003.-",11/2016,Diesel,Auto Verdi srl
28310e9f-b409-4d7c-9b1c-9ae828e0c225,volkswagen,polo,"70,433 km","€ 13,120.-",12/2018,Gasoline,Carpoint Spa
ad60dc44-95c3-4082-8626-4bcb44d5fc07,volkswagen,passat variant,"39,037 km","€ 23,470.-",10/2023,Diesel,Starcar outlet cars
c3a0dd03-e297-406b-9bd2-ebcb03641319,volkswagen,t7 multivan,"49,288 km","€ 41,880.-",05/2022,Gasoline,Autohaus Royal GmbH
d0759d1b-6cf9-4ee6-889a-5cddb09708bb,volkswagen,t-roc,"59,073 km","€ 24,885.-",05/2020,Gasoline,Deisenroth & Söhne GmbH & Co. KG
63e4ce9c-235d-44a2-95b2-5f55c5bc4d7a,volkswagen,polo,"105,082 km","€ 12,995.-",01/2019,Gasoline,CP-Motors BV
6728407c-5d0e-4be7-88e8-b220a445be1c,renault,clio,"50,000 km","€ 10,900.-",06/2020,LPG,La Barca Automobili srl
524d128b-696e-4e9f-af12-3722b31f84f9,renault,scenic,"211,318 km","€ 1,745.-",02/2009,Gasoline,Auto Elsenaar
fb871521-0d64-468b-a7df-df81340a9be8,renault,captur,"72,122 km","€ 7,900.-",09/2013,Gasoline,H&S Automobile Hamburg GmbH
c28a57df-79f3-4606-8301-038a1b3ea550,renault,megane,"139,862 km","€ 2,995.-",07/2007,Gasoline,Auto Elsenaar
b39b9907-ca53-4e11-90ef-9de115cd451c,renault,clio,"219,007 km","€ 2,499.-",08/2012,Gasoline,Piek Automotive
896e5fe9-cbcf-4b12-a7ea-4c1534beace6,renault,megane,"165,000 km","€ 1,200.-",02/2003,Gasoline,2 K S.a.s. di Ismaili Ilir & C
20b2a7d0-9835-495d-b199-f016b0a27241,renault,clio,"228,206 km","€ 4,445.-",10/2013,Diesel,Topper Auto
46a52647-6619-48de-a4e4-c322c22ed41c,renault,clio,"108,724 km","€ 6,900.-",09/2017,Diesel,Move - Gruppo Ferrari
bf8a16e4-170d-4fd0-8922-3e735ab62730,renault,twingo,"82,600 km","€ 6,800.-",06/2011,Gasoline,Gruppo Auto srl
a5ed39b3-e3a3-49dd-92d2-20a829c39243,renault,clio,"103,110 km","€ 7,945.-",07/2014,Gasoline,Autobedrijf van Herick B.V.
06281a8f-eb07-4767-af8f-6ee97ef75fc5,renault,koleos,"222,000 km","€ 3,500.-",04/2010,Diesel,MS Automobili Srl
c6408f9c-0a20-4c1b-b418-d65d764d34a9,renault,captur,"230,145 km","€ 7,450.-",01/2016,Gasoline,Massehuis Auto's
afcbf3a9-a225-434e-8be9-62aae5a8076b,renault,megane,"172,922 km","€ 3,900.-",08/2012,Diesel,Fuji auto Srl
10b4f41c-438a-451b-b601-ed148d753e46,renault,modus,"243,470 km","€ 1,845.-",07/2006,Diesel,Renault Autohaus Ziplinski GmbH
d7c11130-abaa-4e15-8d1b-60d856dcdd23,renault,captur,"163,443 km","€ 7,990.-",10/2014,Diesel,VTR Srl
1a352bce-846f-4039-bc58-0d7ce9e090eb,renault,twingo,"99,000 km","€ 6,260.-",02/2018,Gasoline,HUK-COBURG Autowelt GmbH
03fed066-5fc2-4d7f-9d9e-547353738af2,renault,megane,"62,699 km","€ 11,999.-",04/2019,Diesel,Alessandro Cars
cd7b5cb7-0fb7-4cc9-8ea7-67654dd1fb7f,renault,clio,"266,494 km","€ 3,750.-",11/2013,Diesel,Autocentrale Schiedam
5a41c66e-a577-47bb-900a-a77a06ca411d,renault,captur,"12,000 km","€ 19,500.-",09/2024,Gasoline,Renault Motors Marche-en-Famenne
fb871521-0d64-468b-a7df-df81340a9be8,renault,captur,"72,122 km","€ 7,900.-",09/2013,Gasoline,H&S Automobile Hamburg GmbH
1edf3780-8cbd-4b66-8348-780144ab10e9,renault,megane,"54,855 km","€ 10,850.-",06/2020,Gasoline,Autohaus Baumgärtner GmbH&Co.KG
f6520f46-86d6-4fde-8854-a265f5c99a45,renault,clio,"240,000 km","€ 2,500.-",07/2011,Diesel,Ka Tour Auto Srl
b5c91143-5927-4ffd-99a9-d85c54eb7909,renault,twingo,"40,000 km","€ 7,990.-",11/2017,Gasoline,Elite Motors Belgium
bc72bc11-8c44-4781-a621-e6eb5a6939b7,renault,clio,"122,942 km","€ 6,450.-",09/2013,Gasoline,Autobedrijf Hilberdink
9886620b-d084-424a-9337-b58ba8511a45,renault,megane,"185,922 km","€ 2,490.-",08/2007,Diesel,PREMIUM CARS
95a1fa42-0808-40c9-9173-287d4bd54ef6,renault,captur,"80,000 km","€ 11,900.-",03/2019,Diesel,Automaster Uno Spa
16e38f6c-422f-4fa3-b31a-dcfc90a0e793,renault,clio,"35,945 km","€ 13,900.-",07/2019,Gasoline,Autobedrijf Schouten B.V.
fa36999a-b672-4883-9205-405f5d883333,renault,kadjar,"74,002 km","€ 10,469.-",12/2015,Gasoline,Hermann GmbH
6bf93141-4515-4552-ba47-911f4de71111,renault,megane,"132,450 km","€ 9,449.-",07/2016,Gasoline,Automobile Rabe - AuRa - GmbH
a7701c52-5fe8-4619-add3-ae605284647f,renault,clio,"70,815 km","€ 7,900.-",03/2013,Gasoline,Garage Coppenolle bvba
23b61cae-b996-4895-a0c1-e2e909eb7032,renault,twingo,"49,000 km","€ 6,490.-",09/2014,Gasoline,Torino Cars srl
e853bb4e-ca16-4727-9d2c-23912e73c2c3,renault,twingo,0 km,"€ 10,800.-",- (First Registration),Electric,Gruppo Carmeli SpA
6b916132-88ea-4453-b1d6-366863559b1d,renault,clio,"20,722 km","€ 11,500.-",03/2021,Gasoline,Saicar Srl
fb5066e8-15c5-4a21-bbb0-361781b7300b,renault,captur,"166,400 km","€ 7,200.-",10/2015,Gasoline,Admiral Deutscher Handelskontor GmbH
a28b72a8-fdc9-401d-9c37-5c3b1d06dfdc,renault,clio,"49,069 km","€ 8,390.-",08/2018,Gasoline,Autohero GmbH
6c715cbf-752d-476f-b4bf-da9e90894789,renault,clio,"103,028 km","€ 10,445.-",06/2014,Gasoline,Autovitel.nl
6f8983dd-4dc7-409c-9031-2e1925fb1b63,renault,clio,"251,357 km","€ 1,425.-",08/2008,Diesel,M. Lap Auto`s
58d2c1fc-f2af-4c7a-878a-ce1dc435f26c,renault,kadjar,"207,241 km","€ 9,950.-",06/2016,Gasoline,Yorta-Automotive
d131e352-02d5-4f5f-97ab-0759568194b4,renault,twingo,"34,900 km","€ 10,900.-",04/2021,Electric,Sicav 2000 Spa
896e5fe9-cbcf-4b12-a7ea-4c1534beace6,renault,megane,"165,000 km","€ 1,200.-",02/2003,Gasoline,2 K S.a.s. di Ismaili Ilir & C
89120671-f978-46b1-b7ec-6a6cddf15c96,renault,megane,"62,000 km","€ 10,959.-",04/2019,Gasoline,Hermann GmbH
f4528ffd-6437-4317-896f-a5ec3e1d0275,renault,koleos,"99,000 km","€ 19,999.-",05/2017,Diesel,Garage des Chaufours SRL
43534c87-b66d-49e0-99bb-a84e127e6087,renault,clio,"128,330 km","€ 3,495.-",11/2009,Gasoline,Haak & Jansen Occasions
9a7ac3f1-e5ec-4818-b165-5375194becaa,renault,captur,"68,500 km","€ 11,745.-",03/2015,Gasoline,Renault Autohaus Ziplinski GmbH
01259b32-1d74-4734-bbf9-3bd9043ff48f,renault,austral,"12,000 km","€ 27,890.-",03/2023,Electric/Gasoline,EB Automobile GmbH
c904106b-e087-453c-96c5-0ba90fcbf5a7,renault,twingo,"164,000 km","€ 1,799.-",04/2005,Gasoline,MYAUTOCENTER OHG
666053d9-695f-4ace-95c6-2bfdbe488ae7,renault,megane,"199,000 km","€ 7,495.-",03/2016,Diesel,Renault Autohaus Ziplinski GmbH
fd3a49ea-77c3-4fac-b072-85ddcee9f070,renault,clio,"189,001 km","€ 3,350.-",04/2011,Gasoline,Beekman Auto's
401f03fb-ce9f-4160-8ff8-bf9096ac8d9e,renault,kadjar,"79,290 km","€ 11,449.-",01/2018,Gasoline,Autohero Nederland
da7af02e-7a1e-4311-9dfc-0e0cb2f3704c,renault,zoe,"35,000 km","€ 6,700.-",11/2016,Electric,Bernasconi Auto Snc
16b64e5b-ca77-4f5c-b372-287ea89b88aa,renault,captur,"122,529 km","€ 8,555.-",11/2013,Gasoline,Automobielbedrijf Blekkink Aalten
2e2f883e-07ea-4bd6-8767-08b1b002bfde,renault,twingo,"34,555 km","€ 10,900.-",06/2021,Electric,Sicav 2000 Spa
1fbd74a3-37cd-4885-b0a0-9b42f3b49316,renault,kadjar,"98,000 km","€ 11,000.-",08/2017,Diesel,Gruppo Farina
15a9455c-b83e-4451-82eb-0b1d1fd48dff,renault,clio,"32,789 km","€ 12,900.-",09/2021,Gasoline,Sicav 2000 Spa
3ddca0b8-33fa-43ed-b74e-6f9b39282f07,renault,talisman,"64,278 km","€ 17,299.-",07/2020,Diesel,Autohero België
c2f87528-e509-4dc6-b7db-e3f28dafdd9f,renault,zoe,"53,190 km","€ 5,998.-",03/2017,Electric,AutoPark Maurer
a618667a-cf70-4a58-b03e-4f1e046af70b,renault,megane,"184,084 km","€ 8,999.-",10/2016,Diesel,Piek Automotive
8ae3e46e-7bc0-4319-805c-00fcda6f7799,renault,clio,"45,402 km","€ 8,500.-",05/2015,Gasoline,Garage Sebauto
a3556cd2-e902-4acc-b5ed-0fea487f2180,renault,clio,"89,084 km","€ 8,490.-",08/2017,Gasoline,Autohaus Kirschweiler
bf8a16e4-170d-4fd0-8922-3e735ab62730,renault,twingo,"82,600 km","€ 6,800.-",06/2011,Gasoline,Gruppo Auto srl
20db7ed4-0f4e-45b2-b600-5f091e2674e4,renault,trafic,"187,888 km","€ 9,990.-",08/2008,Diesel,Autowiese Berlin Pankow
a9f164d2-4d55-443b-b6fb-cf5415d8cf5d,renault,clio,"70,753 km","€ 10,849.-",03/2020,Gasoline,Autohero Nederland
9cdd9f91-947a-45f0-8162-662f55310756,renault,arkana,"42,325 km","€ 22,649.-",04/2022,Electric/Gasoline,Autohero Nederland
28f5c951-a314-41f8-9bf7-57f706cf356d,renault,clio,"165,848 km","€ 6,899.-",03/2015,Diesel,KB Cars GmbH
3597e341-7fa9-4520-bd4c-68299363dfac,renault,kangoo,"134,000 km","€ 7,990.-",03/2014,Gasoline,SN Car's sprl
7288ffac-30a8-4276-b502-eb5b492cf741,renault,clio,"117,749 km","€ 8,900.-",05/2018,Diesel,VTR Srl
dbe45512-ec09-4079-ac02-a988b9392bed,renault,koleos,"72,800 km","€ 23,990.-",07/2020,Diesel,EB Automobile GmbH
222f9229-8d84-45b5-830b-7582dc75aba0,renault,clio,"41,981 km","€ 10,799.-",11/2020,Gasoline,Autoservice Wollgarten GmbH
30af8786-b715-4adb-a6e7-21ac20bcb1cd,renault,captur,"9,984 km","€ 14,400.-",03/2021,Gasoline,Autohero GmbH
6cfb1fb6-d68c-4438-9567-7ec09d51847b,renault,scenic,"47,405 km","€ 13,500.-",02/2017,Diesel,Superauto spa
17d0b65f-8a7c-4c3b-8043-691ba8036bcc,renault,zoe,"43,918 km","€ 9,950.-",11/2018,Electric,Hvauto.nl
db5ef5a1-ce4c-44ba-93c8-52c14431985e,renault,megane,"84,421 km","€ 6,900.-",07/2012,Gasoline,Autohaus Körner GmbH
f23c7bc0-052e-4343-9238-19b8db3997c7,renault,scenic,"92,147 km","€ 3,990.-",11/2005,Gasoline,Autowiese Berlin Pankow
9b1e2ec2-4eb3-4051-90ee-655343d609f3,renault,rafale,500 km,"€ 48,990.-",07/2024,Gasoline,Renault M+B Automobile GmbH
9a2df8c9-5e84-4560-b027-97d1b7272c2d,renault,arkana,- km,"€ 22,500.-",- (First Registration),Electric/Gasoline,Saicar Srl
f0857043-5345-482f-ac23-ad9111110e58,renault,talisman,"42,006 km","€ 20,170.-",02/2019,Gasoline,Autohero GmbH
6f9fadb0-1c30-4f36-9756-c03a8c1aff03,renault,captur,"82,433 km","€ 10,990.-",07/2014,Gasoline,Auto Rommel e.K.
710be183-be47-418c-b864-9325eb59498a,renault,megane,"5,500 km","€ 14,990.-",06/2019,Gasoline,Reiner Wiegand
5af74077-d0cf-435e-b331-de535b256a04,renault,clio,"103,000 km","€ 7,450.-",08/2016,Gasoline,RK Motors
06281a8f-eb07-4767-af8f-6ee97ef75fc5,renault,koleos,"222,000 km","€ 3,500.-",04/2010,Diesel,MS Automobili Srl
d25181f7-16c8-46b4-b0cc-1001028e0bc3,renault,clio,"150,000 km","€ 6,500.-",04/2016,Diesel,Ceccato Automobili
67eaef78-2a9d-41ab-9c5e-0140b05546f8,renault,clio,"111,950 km","€ 13,299.-",04/2016,Gasoline,Autohero België
4ad6fea5-c978-4e4b-a365-74e1c9ce32d9,renault,kadjar,"50,200 km","€ 15,995.-",06/2019,Gasoline,Auto Niedermayer GmbH
637bd746-4e1a-4271-90c2-4b45cb4298cd,renault,clio,"189,000 km","€ 1,000.-",01/2009,Gasoline,Sebastian's KFZ-Handel und Service
e7d474b0-5e0a-452b-aeff-d1a71363ec9a,renault,clio,"64,543 km","€ 12,399.-",10/2021,Diesel,Autohero België
10a7472e-efce-4ce3-9404-48055eebb9d1,renault,grand scenic,"122,500 km","€ 12,990.-",04/2017,Diesel,WORLD CARS
67d9f68a-79fd-48d1-9819-c4d9a11a85d2,renault,clio,"38,000 km","€ 14,950.-",10/2019,Gasoline,Auto il Correggio Spa
e198b2c6-d5c1-4844-8a6f-9ff593c2f3a6,renault,austral,"19,972 km","€ 30,980.-",04/2023,Gasoline,Autohaus Frohnau
04c9bb46-9fd7-46c9-8597-25d553c4556d,renault,twingo,"70,888 km","€ 8,450.-",01/2016,Gasoline,Autocentrum Carstar
3e236ee7-5985-48eb-9db3-3306f295751d,renault,zoe,"24,996 km","€ 7,799.-",09/2019,Electric,Hermann GmbH
621a70d6-e7a6-4e91-acac-4f9e41b7cd24,renault,koleos,"79,850 km","€ 17,990.-",09/2017,Diesel,Auto Drive M.G.M. Srl
b162d1b4-8e81-452f-b5b5-bd498995be9a,renault,megane,"169,000 km","€ 2,750.-",03/2008,Gasoline,HSV Auto's
2b93bdef-7c4b-41db-9fcf-9dbc3f508b15,renault,twizy,"54,820 km","€ 4,448.-",04/2012,Electric,Hermann GmbH
8229715b-3ffd-44f0-889b-8fb8c8269230,renault,megane,"110,000 km","€ 10,300.-",07/2020,Diesel,Lux  Car Di Bernocchi Siro
200a1be3-3457-4807-9eed-1546c094f975,renault,captur,"36,000 km","€ 13,990.-",12/2017,Gasoline,Autohaus Schmitt GmbH & Co. KG
681f4062-f85d-45ea-aeae-792accea7411,renault,clio,"56,000 km","€ 12,650.-",10/2020,LPG,Auto il Correggio Spa
c8bb2c51-b6b1-475a-9659-f7519520d87f,renault,trafic,"235,000 km","€ 9,900.-",07/2010,Diesel,Vernocchi.Zero Srl
ba606443-6fdd-4b30-9280-ac118965f782,renault,megane,"108,086 km","€ 7,990.-",05/2017,Gasoline,Kamux Auto GmbH
29066c5b-12f8-446f-8db5-1d844a90f0e9,renault,arkana,"45,000 km","€ 23,499.-",06/2021,Electric/Gasoline,Mondial Car Nivelles
10b4f41c-438a-451b-b601-ed148d753e46,renault,modus,"243,470 km","€ 1,845.-",07/2006,Diesel,Renault Autohaus Ziplinski GmbH
04192d14-a402-4cee-986c-79ec5022c344,renault,espace,"196,689 km","€ 11,900.-",04/2016,Diesel,VTR Srl
83f5be11-0c1e-4f0e-9caa-2a8adf2049a4,renault,kadjar,"64,214 km","€ 14,980.-",06/2018,Diesel,B&Y AUTOCENTER
6696b9a2-19f2-4399-b187-03751679e80a,renault,laguna,"193,424 km","€ 2,999.-",01/2009,LPG,Piek Automotive
4b6490e5-ece1-4fc8-a0e2-55fa89e8913d,renault,scenic,"60,000 km","€ 13,499.-",06/2019,Gasoline,Your Best Car B.v.
4d3eac15-c347-49f2-99dd-0133ece596fa,renault,arkana,5 km,"€ 23,910.-",- (First Registration),Gasoline,Autohaus Hartmann GmbH
885e7e35-7bd6-451d-9f91-db8babd7e034,renault,captur,"116,000 km","€ 13,900.-",06/2020,LPG,Rabino & C. srl
501c00ee-4b08-4667-a374-e9b98ebdc190,renault,megane,"123,891 km","€ 10,745.-",10/2016,Gasoline,Autobedrijf van Herick B.V.
537db7ac-3abc-44a3-bea3-c902faee0c42,renault,kadjar,"36,245 km","€ 19,449.-",09/2022,Gasoline,Gekko Automobile - Eine Marke der Gekko Network KG
ce8f7ddd-ec64-4d4c-9b52-e8ea69f65aba,renault,captur,10 km,"€ 23,900.-",08/2024,LPG,Ongarato Motors Srl
49459236-16d5-4109-b371-aa6074822b10,renault,laguna,"127,247 km","€ 7,950.-",11/2009,Gasoline,Auto Mobility
a62afcf5-a4f0-4ed3-93e9-1302f2f63049,renault,megane,"2,500 km","€ 16,700.-",12/2019,Diesel,Officina Bivio Snc
1d9d5cdc-2dab-4378-83f2-d2a0d6ce503e,renault,clio,"122,787 km","€ 8,445.-",05/2015,Gasoline,Autobedrijf van Herick B.V.
52e51c98-e57e-4183-846f-2cf552b3d908,renault,clio,"152,475 km","€ 4,450.-",03/2012,Gasoline,Van Lieshout Automobielassociatie B.V.
b5b23af4-2a1f-4b44-aa7e-7af5cab87aea,renault,twingo,"97,908 km","€ 7,899.-",02/2009,Gasoline,Autocom srl
00efebe6-ca2a-4e7e-b214-ce3f65ff2223,renault,espace,"141,000 km","€ 14,990.-",02/2017,Diesel,A.B Cars
b8fbfd4a-822d-4c5b-a23c-72164879e1d3,renault,espace,"77,000 km","€ 29,999.-",04/2021,Diesel,Atg Groupe (SRL)
7ec8ceb1-9c77-424a-9d8c-793564f59b37,renault,scenic,"100,000 km","€ 13,800.-",10/2020,Diesel,Toni Auto di Di Matteo Antonio
fa71dd99-4681-45b6-924c-cec547724915,renault,twingo,"154,542 km","€ 1,700.-",01/2001,Gasoline,Auto's Carma
027fe039-1826-447a-9cd1-5aa8ab5c76f6,renault,clio,"4,100 km","€ 23,463.-",09/2023,Electric/Gasoline,Autostriatto Srl
d7c11130-abaa-4e15-8d1b-60d856dcdd23,renault,captur,"163,443 km","€ 7,990.-",10/2014,Diesel,VTR Srl
e3514b29-e76d-4b32-9106-d1ce59b46373,renault,austral,1 km,"€ 27,705.-",07/2024,Electric/Gasoline,Farina Motors
cffa6507-5617-4643-9b83-92593f0a5f72,renault,clio,"207,000 km","€ 1,999.-",11/2005,Gasoline,Autoschnäppchenmarkt Bautzen
f19498fe-c6aa-4016-90ef-26e6cb84a8f9,renault,kadjar,"66,878 km","€ 13,333.-",06/2016,Gasoline,EB Automobile GmbH
c6eb80e7-29a6-49af-acb1-f7406b70fdaa,renault,clio,"34,000 km","€ 19,800.-",05/2021,Electric/Gasoline,Gruppo Milanoauto Srl
300e2f49-0fc8-4653-a2fd-f021175ac35b,renault,captur,"114,209 km","€ 10,900.-",06/2013,Gasoline,B&S Auto's
e2a40d98-bad1-4a0e-86ae-67ea1783c5eb,renault,clio,"18,500 km","€ 23,200.-",01/2024,Electric/Gasoline,Cars Unlimited
88dbca40-a3be-4e06-82ad-c37d2bf76eab,renault,captur,"36,479 km","€ 14,770.-",08/2019,Gasoline,Bocars nv
1bf65883-5a7b-4e52-ad00-e79902355249,renault,clio,"53,000 km","€ 12,300.-",09/2020,Gasoline,Gm Auto Srl
4eb0e4c4-a6e6-4f14-b351-8fbb2b937c14,renault,clio,"34,960 km","€ 12,990.-",08/2021,Gasoline,Auto & Reifen-Fachhandel
06355fd6-b9f1-4871-960e-fe7e9fb4b0ed,renault,captur,"224,501 km","€ 5,950.-",01/2015,Gasoline,Topper Auto
57624981-2b7e-4541-9f96-a078d5991875,renault,megane,"39,589 km","€ 11,999.-",08/2019,Gasoline,Hermann GmbH
79d85f78-eb6c-4e64-b033-ffbdbba454b9,renault,clio,"85,000 km","€ 11,500.-",05/2019,Diesel,Bi Auto Spa
e9390e90-161e-4b8e-99dc-814a58e1d2f6,renault,twingo,"49,603 km","€ 7,500.-",01/2016,Gasoline,Corsinovi E Peruzzi Srl
a1b19cc7-197b-440b-9f55-6ee67c43b0c4,renault,clio,"136,901 km","€ 2,990.-",02/2006,Gasoline,Horsmans Auto de Locht
88c38a03-996b-41a2-bf42-d4034dacacf5,renault,kangoo,"180,354 km","€ 2,495.-",11/2004,Gasoline,Autocentrale Schiedam
a371496a-0974-42b0-9e2d-27774f63f10d,renault,twingo,"57,506 km","€ 9,599.-",08/2018,Gasoline,Autohero België
c1dd6123-a811-4209-9032-fe1d9a904268,renault,captur,15 km,"€ 22,980.-",06/2024,Gasoline,Budde Automobile GmbH
84fb4f3b-6680-4d5a-a1f6-b4ee759bcee2,renault,captur,"25,323 km","€ 16,998.-",06/2020,Gasoline,Hermann GmbH
94a2f539-8976-49c7-be36-74e05bc3e7d9,renault,talisman,"82,288 km","€ 19,499.-",09/2020,Diesel,Autohero België
1a352bce-846f-4039-bc58-0d7ce9e090eb,renault,twingo,"99,000 km","€ 6,260.-",02/2018,Gasoline,HUK-COBURG Autowelt GmbH
8fbb572d-1ce2-4df2-916c-00d1be3f0301,renault,grand scenic,"111,352 km","€ 15,699.-",03/2020,Diesel,Autohero België
4fa1e272-e4a1-4930-ab30-cd6a51d0ba6f,renault,clio,"44,018 km","€ 11,950.-",06/2019,Gasoline,Renord Spa
e4d08279-8a7f-46e0-9f24-fe2502b78c4f,renault,arkana,"65,421 km","€ 23,500.-",10/2021,Electric/Gasoline,Drive Gent Noord
d6e3bf1b-a249-469c-be3a-1f6660a89605,renault,clio,"13,346 km","€ 17,990.-",02/2024,Gasoline,GVOTREAUTO MONS
ab3b151f-39c4-4ff6-b1eb-2a38b713bf2e,renault,kangoo,"89,973 km","€ 7,990.-",04/2009,Gasoline,Autocenter Alb
1d190b04-91a0-4f46-8ae7-15708bbb4e49,renault,kadjar,"29,826 km","€ 17,000.-",07/2021,Gasoline,Regie Auto Spa
3da4cbf5-ad67-439d-a4da-066e0618c4e4,renault,talisman,"109,141 km","€ 15,450.-",03/2017,Diesel,Autohaus Maluche GmbH
7adbed10-8e19-45bf-ab83-d33186a42c29,renault,megane,"59,987 km","€ 15,400.-",03/2016,Gasoline,Autohaus Winterfell
6ec4899f-b291-442b-90ed-355c30ee63a2,renault,koleos,"28,245 km","€ 22,900.-",12/2020,Diesel,Authos S.p.A.
089b8ef5-59ef-4ce0-b338-8060dda5a859,renault,kadjar,"18,722 km","€ 18,950.-",07/2021,Gasoline,Autohaus Kramm GmbH
e89238bd-2b2b-4294-9fb2-6142834ff644,renault,scenic,"166,762 km","€ 5,980.-",10/2010,Diesel,Bvba Autobudgets
86a01ed5-0fe7-4665-9781-76f086f73615,renault,grand scenic,"103,804 km","€ 13,900.-",12/2016,Diesel,AMR Genappe
c70cd3e6-2081-49e3-a408-52ee30b5f542,renault,captur,"46,039 km","€ 18,098.-",07/2020,Gasoline,TRI AG Automobile
5980ebf8-de2c-4c4b-b888-50d3a9506d10,renault,espace,"148,000 km","€ 16,900.-",03/2018,Diesel,Auto's Basile - Kuurne motors
0929c843-8de7-43ae-9697-bdf1a094eebd,renault,kangoo,"172,731 km","€ 6,490.-",01/2002,Gasoline,Autowiese Berlin Pankow
8c71a400-8147-40dd-9fe3-2ca1ef5d1813,renault,master,"178,050 km","€ 10,103.-",06/2014,Diesel,Automobile Ataei GmbH
c755ad67-b765-4268-ab7f-e3e6aff44445,renault,megane,"186,774 km","€ 2,950.-",05/2009,Gasoline,Topper Auto
c9398f95-2298-4875-80db-7ae554fd0287,renault,clio,1 km,"€ 18,950.-",08/2024,LPG,Autoshopping Srl
e6d9d4db-0333-424a-81ab-b088305e1d2e,renault,clio,"50,000 km","€ 16,300.-",06/2021,Gasoline,Palm Sprl
03fed066-5fc2-4d7f-9d9e-547353738af2,renault,megane,"62,699 km","€ 11,999.-",04/2019,Diesel,Alessandro Cars
